scenario_name,base_scenario,family,traffic_profile,scenario_end_time,first_creation_time_norm,median_creation_time_norm,last_creation_time_norm,pct_messages_first_10,pct_messages_last_10,recommended_valid_start_norm,recommended_valid_end_norm,cutoff_seconds,policy_status,notes
D9_Critical_1minTTL__TP02_LowLoad,D9_Critical_1minTTL,05_disaster,TP02,43200,0.007569,0.488032,0.989699,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP03_ManySmall,D9_Critical_1minTTL,05_disaster,TP03,43200,0.000394,0.497789,0.999838,9.9373,9.7583,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP04_FewLarge,D9_Critical_1minTTL,05_disaster,TP04,43200,0.006181,0.503704,0.996991,9.4444,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP05_CriticalTTL,D9_Critical_1minTTL,05_disaster,TP05,43200,0.002014,0.503935,0.999213,10.2669,9.4456,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP06_OneToMany,D9_Critical_1minTTL,05_disaster,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP07_BurstWindow,D9_Critical_1minTTL,05_disaster,TP07,43200,0.200278,0.240648,0.279954,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D9_Critical_1minTTL__TP08_HubTarget,D9_Critical_1minTTL,05_disaster,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP09_Bimodal,D9_Critical_1minTTL,05_disaster,TP09,43200,0.002014,0.503935,0.999213,9.9485,9.6055,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP10_Storm,D9_Critical_1minTTL,05_disaster,TP10,43200,0.000162,0.499375,0.999977,10.0876,9.9741,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D9_Critical_1minTTL__TP11_ManyToOne,D9_Critical_1minTTL,05_disaster,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D9_Critical_1minTTL__TP12_GroupToGroup,D9_Critical_1minTTL,05_disaster,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP01_Baseline,S1_StrongCommunities_SeparateClusters,06_social,TP01,43200,0.002014,0.499792,0.998912,10.1833,9.5723,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP02_LowLoad,S1_StrongCommunities_SeparateClusters,06_social,TP02,43200,0.007569,0.492662,0.995833,10.3093,11.3402,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP03_ManySmall,S1_StrongCommunities_SeparateClusters,06_social,TP03,43200,0.000394,0.499097,0.999815,9.9775,9.8427,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP04_FewLarge,S1_StrongCommunities_SeparateClusters,06_social,TP04,43200,0.006181,0.501181,0.998565,9.4444,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP05_CriticalTTL,S1_StrongCommunities_SeparateClusters,06_social,TP05,43200,0.002014,0.499792,0.998912,10.1833,9.5723,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP06_OneToMany,S1_StrongCommunities_SeparateClusters,06_social,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP07_BurstWindow,S1_StrongCommunities_SeparateClusters,06_social,TP07,43200,0.200278,0.24162,0.279861,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
S1_StrongCommunities_SeparateClusters__TP08_HubTarget,S1_StrongCommunities_SeparateClusters,06_social,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP09_Bimodal,S1_StrongCommunities_SeparateClusters,06_social,TP09,43200,0.002014,0.500741,0.998912,9.8639,9.6939,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP10_Storm,S1_StrongCommunities_SeparateClusters,06_social,TP10,43200,0.000162,0.500613,0.999931,10.0907,9.8963,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
S1_StrongCommunities_SeparateClusters__TP11_ManyToOne,S1_StrongCommunities_SeparateClusters,06_social,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S1_StrongCommunities_SeparateClusters__TP12_GroupToGroup,S1_StrongCommunities_SeparateClusters,06_social,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP01_Baseline,S2_WeakCommunities_HighMixing,06_social,TP01,43200,0.002014,0.498056,0.998241,10.2881,10.0823,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP02_LowLoad,S2_WeakCommunities_HighMixing,06_social,TP02,43200,0.007569,0.497338,0.998889,10.4167,9.375,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP03_ManySmall,S2_WeakCommunities_HighMixing,06_social,TP03,43200,0.000394,0.500694,0.999745,9.941,9.9864,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP04_FewLarge,S2_WeakCommunities_HighMixing,06_social,TP04,43200,0.006181,0.500972,0.995741,10.0559,9.4972,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP05_CriticalTTL,S2_WeakCommunities_HighMixing,06_social,TP05,43200,0.002014,0.498056,0.998241,10.2881,10.0823,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP06_OneToMany,S2_WeakCommunities_HighMixing,06_social,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP07_BurstWindow,S2_WeakCommunities_HighMixing,06_social,TP07,43200,0.200278,0.240012,0.279792,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
S2_WeakCommunities_HighMixing__TP08_HubTarget,S2_WeakCommunities_HighMixing,06_social,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP09_Bimodal,S2_WeakCommunities_HighMixing,06_social,TP09,43200,0.002014,0.499722,0.998241,9.9656,9.9656,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP10_Storm,S2_WeakCommunities_HighMixing,06_social,TP10,43200,0.000162,0.500694,0.999838,10.0764,9.9464,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
S2_WeakCommunities_HighMixing__TP11_ManyToOne,S2_WeakCommunities_HighMixing,06_social,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,S2_WeakCommunities_HighMixing,06_social,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP01_Baseline,S3_PeriodicMeetings_RegularRhythm,06_social,TP01,43200,0.002014,0.498125,0.998079,10.084,10.084,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad,S3_PeriodicMeetings_RegularRhythm,06_social,TP02,43200,0.007569,0.499155,0.998958,10.4167,10.4167,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall,S3_PeriodicMeetings_RegularRhythm,06_social,TP03,43200,0.000394,0.501551,0.999931,9.8643,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge,S3_PeriodicMeetings_RegularRhythm,06_social,TP04,43200,0.006181,0.509005,0.995509,9.3923,9.3923,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL,S3_PeriodicMeetings_RegularRhythm,06_social,TP05,43200,0.002014,0.498125,0.998079,10.084,10.084,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany,S3_PeriodicMeetings_RegularRhythm,06_social,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow,S3_PeriodicMeetings_RegularRhythm,06_social,TP07,43200,0.200278,0.24,0.279769,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget,S3_PeriodicMeetings_RegularRhythm,06_social,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal,S3_PeriodicMeetings_RegularRhythm,06_social,TP09,43200,0.002014,0.497106,0.998079,9.8074,9.9825,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP10_Storm,S3_PeriodicMeetings_RegularRhythm,06_social,TP10,43200,0.000162,0.501354,0.999954,10.143,9.9805,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne,S3_PeriodicMeetings_RegularRhythm,06_social,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup,S3_PeriodicMeetings_RegularRhythm,06_social,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP01_Baseline,S4_RandomMixing_NoHotspots,06_social,TP01,43200,0.002014,0.496042,0.998611,10.1053,10.3158,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP02_LowLoad,S4_RandomMixing_NoHotspots,06_social,TP02,43200,0.007569,0.492292,0.991088,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP03_ManySmall,S4_RandomMixing_NoHotspots,06_social,TP03,43200,0.000394,0.498183,0.999838,9.9095,10.0905,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP04_FewLarge,S4_RandomMixing_NoHotspots,06_social,TP04,43200,0.006181,0.508241,0.999977,9.2896,10.3825,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP05_CriticalTTL,S4_RandomMixing_NoHotspots,06_social,TP05,43200,0.002014,0.496042,0.998611,10.1053,10.3158,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP06_OneToMany,S4_RandomMixing_NoHotspots,06_social,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP07_BurstWindow,S4_RandomMixing_NoHotspots,06_social,TP07,43200,0.200278,0.240556,0.279745,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
S4_RandomMixing_NoHotspots__TP08_HubTarget,S4_RandomMixing_NoHotspots,06_social,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP09_Bimodal,S4_RandomMixing_NoHotspots,06_social,TP09,43200,0.002014,0.496042,0.998611,9.8418,10.0176,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP10_Storm,S4_RandomMixing_NoHotspots,06_social,TP10,43200,0.000162,0.500764,0.999838,9.987,9.8894,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
S4_RandomMixing_NoHotspots__TP11_ManyToOne,S4_RandomMixing_NoHotspots,06_social,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S4_RandomMixing_NoHotspots__TP12_GroupToGroup,S4_RandomMixing_NoHotspots,06_social,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP01_Baseline,S5_TwoLayer_StudentsStaff,06_social,TP01,43200,0.002014,0.498206,0.998704,10.0,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP02_LowLoad,S5_TwoLayer_StudentsStaff,06_social,TP02,43200,0.007569,0.492292,0.990856,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP03_ManySmall,S5_TwoLayer_StudentsStaff,06_social,TP03,43200,0.000394,0.507222,0.999745,9.9545,10.3182,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP04_FewLarge,S5_TwoLayer_StudentsStaff,06_social,TP04,43200,0.006181,0.509005,0.999213,9.3923,9.9448,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP05_CriticalTTL,S5_TwoLayer_StudentsStaff,06_social,TP05,43200,0.002014,0.498206,0.998704,10.0,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP06_OneToMany,S5_TwoLayer_StudentsStaff,06_social,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP07_BurstWindow,S5_TwoLayer_StudentsStaff,06_social,TP07,43200,0.200278,0.241065,0.279954,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
S5_TwoLayer_StudentsStaff__TP08_HubTarget,S5_TwoLayer_StudentsStaff,06_social,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP09_Bimodal,S5_TwoLayer_StudentsStaff,06_social,TP09,43200,0.002014,0.496968,0.998704,9.7391,9.913,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP10_Storm,S5_TwoLayer_StudentsStaff,06_social,TP10,43200,0.000162,0.499653,0.999977,9.9935,10.0585,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
S5_TwoLayer_StudentsStaff__TP11_ManyToOne,S5_TwoLayer_StudentsStaff,06_social,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S5_TwoLayer_StudentsStaff__TP12_GroupToGroup,S5_TwoLayer_StudentsStaff,06_social,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP01_Baseline,S6_FamilyGroups_SmallPersistent,06_social,TP01,43200,0.002014,0.504653,0.99963,10.0616,10.0616,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP02_LowLoad,S6_FamilyGroups_SmallPersistent,06_social,TP02,43200,0.007569,0.489375,0.991042,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP03_ManySmall,S6_FamilyGroups_SmallPersistent,06_social,TP03,43200,0.000394,0.495787,0.999838,10.165,9.9866,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP04_FewLarge,S6_FamilyGroups_SmallPersistent,06_social,TP04,43200,0.006181,0.508692,0.998542,9.3407,9.8901,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL,S6_FamilyGroups_SmallPersistent,06_social,TP05,43200,0.002014,0.504653,0.99963,10.0616,10.0616,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP06_OneToMany,S6_FamilyGroups_SmallPersistent,06_social,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
S6_FamilyGroups_SmallPersistent__TP07_BurstWindow,S6_FamilyGroups_SmallPersistent,06_social,TP07,43200,0.200278,0.240208,0.279907,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
S6_FamilyGroups_SmallPersistent__TP08_HubTarget,S6_FamilyGroups_SmallPersistent,06_social,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
